Unnamed: 0,lemma_1,lemma_2,year,genre,source,text,clean_text,sentence_key
1438,reserve,study,1997,ACAD,SocialWork,with slightly over 10 percent for white applicants. The authors of the Boston Federal Reserve study concluded the following: # The results of this study indicate that race does,with slightly over 10 percent for white applicants. The authors of the Boston Federal Reserve study concluded the following: # The results of this study indicate that race does,84424580106d6a6f730fe4dbb53b32b8
1439,reserve,study,1994,MAG,NatlReview,"this crusade. They didn't matter last year either, when the Boston Federal Reserve study that claimed to prove the exis tence of mortgage discrimination was blown out of","this crusade. They didn't matter last year either, when the Boston Federal Reserve study that claimed to prove the exis tence of mortgage discrimination was blown out of",d8ba44237dd31667c7c8ee836ce9b994
1440,reserve,study,1993,MAG,NatlReview,"authors compare black and white default rates. Writing in Forbes about a Boston Federal Reserve study, Peter Brimelow and Leslie Spencer showed that the default rate on loans by","authors compare black and white default rates. Writing in Forbes about a Boston Federal Reserve study, Peter Brimelow and Leslie Spencer showed that the default rate on loans by",67144d7547b337efaf320caf87102e22
1441,reserve,study,1992,NEWS,Chicago,"evidence of "" rampant "" discrimination and red-lining. # As with a similar Federal Reserve study released earlier in the year, the Woodstock study ignored the credit histories of","evidence of "" rampant "" discrimination and red-lining. # As with a similar Federal Reserve study released earlier in the year, the Woodstock study ignored the credit histories of",f2232460f2cf39c59df5a76a6f408e22
1442,reserve,study,1992,ACAD,CATOJournal,at 8.4 percent of the total for 1991 IV. The results of a Federal Reserve study (Mahoney 1988) indicate that most of these zero interest deposits are held,at 8.4 percent of the total for 1991 IV. The results of a Federal Reserve study (Mahoney 1988) indicate that most of these zero interest deposits are held,14cff93ecc25909acc05da875b668d90
1443,reserve,study,1990,MAG,USNWR,"lines of credit, which homeowners have tapped increasingly of late: A recent Federal Reserve study shows that home-equity loans generally replace existing debt, not add to it.","lines of credit, which homeowners have tapped increasingly of late: A recent Federal Reserve study shows that home-equity loans generally replace existing debt, not add to it.",1275c537f0f4df13fccff2551db481f7
1444,reserve,training,2016,NEWS,Arizona Daily Star,"Mediterranean and Gulf of Mexico, among other exotic locales as part of her Naval Reserve training duty. # "" I liked being onboard a ship and traveling, ""","Mediterranean and Gulf of Mexico, among other exotic locales as part of her Naval Reserve training duty. # "" I liked being onboard a ship and traveling, """,3b32fd118a44722be56eedb9ed0a4329
1445,reserve,training,2015,MAG,MilitaryHist,"58). Moved to Belfast in 1924, the ship was a Royal Naval Reserve training vessel and headquarters until its 2011 decommissioning. # PHOTO (BLACK & WHITE","58). Moved to Belfast in 1924, the ship was a Royal Naval Reserve training vessel and headquarters until its 2011 decommissioning. # PHOTO (BLACK & WHITE",6dbb9e6a90f2b17a4e011a440fff9001
1446,reserve,training,2008,SPOK,CBS_48Hours,"as well, a new boyfriend, Ralph Sepulveda, a former Army Ranger and Reserve training instructor. Ms-ABEL: She thought, you know, he's a really","as well, a new boyfriend, Ralph Sepulveda, a former Army Ranger and Reserve training instructor. Ms-ABEL: She thought, you know, he's a really",f8313f0efd7852cb02661a60e258f2c8
1447,reserve,training,2005,TV,The West Wing,"of a letter from the Marine Reserve command. You've been called up for reserve training in Fort Worth, Texas, for two days. - The Tuesday after","of a letter from the Marine Reserve command. You've been called up for reserve training in Fort Worth, Texas, for two days. - The Tuesday after",b01633cd3acc06ecafc2e540535294ad
1448,reserve,training,2005,TV,The West Wing,should. So I moved it around a bit. At least I did real reserve training with the big guns every year. Almost. It'll look like a,should. So I moved it around a bit. At least I did real reserve training with the big guns every year. Almost. It'll look like a,b3cdac544732bf814028d0aebc115445
1449,reserve,training,2002,SPOK,NPR_ATC,. LISA-NURNBERGER-re: Members of an Army reserve unit packed into a classroom at a reserve training center outside of Washington. About 50 men and women dressed in camouflage sat,. LISA-NURNBERGER-re: Members of an Army reserve unit packed into a classroom at a reserve training center outside of Washington. About 50 men and women dressed in camouflage sat,6be8f3244b8d3e6498fa194fc8a0807f
1450,reserve,training,2000,NEWS,Atlanta,. The change of command ceremony is 2 p.m. Tuesday at the Navy/Marine Corps Reserve Training Center across from Dobbins Air Reserve Base. # Grozinski was the director of,. The change of command ceremony is 2 p.m. Tuesday at the Navy/Marine Corps Reserve Training Center across from Dobbins Air Reserve Base. # Grozinski was the director of,2eabde08997ba04b404d4619511cb887
1451,reserve,training,1996,ACAD,ArmedForces,"of conscripts while maintaining the key administrative functions of the organization, such as orchestrating reserve training or equipment acquisition and support. Conscripts in their last 18 months of service","of conscripts while maintaining the key administrative functions of the organization, such as orchestrating reserve training or equipment acquisition and support. Conscripts in their last 18 months of service",4a47153e0baf33d8782fc58272ddd92e
1452,reserve,training,1994,SPOK,ABC_Brinkley,"the United States Navy announced that it does not have enough money for it's reserve training for the rest of it's month, canceling training of the reserves.","the United States Navy announced that it does not have enough money for it's reserve training for the rest of it's month, canceling training of the reserves.",dd7187bbea94298d7cc674baebb412f0
1453,reserve,training,1991,NEWS,WashPost,"Navy. When he retired in 1970, he was commanding officer of the Naval Reserve Training Center in Wheeling, W.Va. # Cmdr. Wolf later lived on his farm","Navy. When he retired in 1970, he was commanding officer of the Naval Reserve Training Center in Wheeling, W.Va. # Cmdr. Wolf later lived on his farm",c381f14aeeae53e5dc26670cf0bc3879
1454,reserve,training,1990,NEWS,WashPost,"light cruiser Brooklyn, on which he served as navigation officer. A former Naval Reserve training officer at Yale University, he also had served in the fleet training division","light cruiser Brooklyn, on which he served as navigation officer. A former Naval Reserve training officer at Yale University, he also had served in the fleet training division",04176a80ac1a109706b245bcc9b06ab4
1455,supporting,aid,2011,SPOK,PBS_NewsHour,"cut off its direct government funding, and, since then, has only been supporting aid groups. ANI-SHAKARISHVILI,: Indeed, the suspension of the grant was related","cut off its direct government funding, and, since then, has only been supporting aid groups. ANI-SHAKARISHVILI,: Indeed, the suspension of the grant was related",f56aafa71d59b4a30d702f9c2d2a2384
1456,supporting,aid,1994,ACAD,PerspPolSci,"He believes in selective engagement, having voted against the Persian Gulf War while vocally supporting aid to the former Soviet Union. He is also a leading advocate of ""","He believes in selective engagement, having voted against the Persian Gulf War while vocally supporting aid to the former Soviet Union. He is also a leading advocate of """,ef3721b7244a764554da0c553b2e5194
1457,supporting,assistance,2012,WEB,still4hill.com,"investment in Burma, as well as the export of U.S. financial services, and supporting assistance from the international financial institutions. # And let me say that Australia has","investment in Burma, as well as the export of U.S. financial services, and supporting assistance from the international financial institutions. # And let me say that Australia has",f48ea3f4777447e98863462a3c58be69
1458,supporting,assistance,1991,ACAD,ForeignAffairs,"was central, but the United States could not have done it alone; strong supporting assistance was needed. Five circumstances made for success in the gulf crisis: U.S.","was central, but the United States could not have done it alone; strong supporting assistance was needed. Five circumstances made for success in the gulf crisis: U.S.",b527de5d6a27d2aa9ef616cdf41e6f62
1459,supporting,help,2012,WEB,metacritic.com,"some sociopath. But it contains a good performance by Slater, who gets nice supporting help from Elisha Cuthbert (as Vanessa), an actress","some sociopath. But it contains a good performance by Slater, who gets nice supporting help from Elisha Cuthbert (as Vanessa), an actress",cb22e939549c2eca3cf341f866685c5f
